Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,Team,Location,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,LapTime_Sec,FuelLoad,Track_Evolution_Physics,Traction_1_5,Asphalt_Grip_1_5,Asphalt_Abrasion_1_5,Track_Evolution_1_5,Tyre_Stress_1_5,Braking_1_5,Lateral_1_5,Downforce_1_5,Min_Pressure_Front_PSI,Min_Pressure_Rear_PSI,Compound_Hard,Compound_Medium,Compound_Soft,Circuit_Length_KM,Total_Laps,Cumulative_Field_Dist_KM,Compound_Hard_Int,Compound_Medium_Int,Compound_Soft_Int,Wear_Severity_Index,Track_Flow_Type,Compound_Int,E_lap,Gap_To_Car_Ahead,Grip_Aero_Balance,Total_Min_Pressure,Pressure_Delta,LatOffset_Mean,LatOffset_Std,Lap_Gap,Prev_LapTime,Lag_2,Rolling_Avg_3
0 days 02:21:40.892000,STR,0 days 00:01:31.745000,48.0,2.0,SOFT,20.0,Aston Martin,Silverstone,21.5,57.0,1001.0,False,29.9,184,3.2,91.745,13.996153846153845,10556.672,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5278.336,1,2,3,15,0.8333333333333334,3,31.003435285744597,0.6855792254014984,0.6,49.5,3.5,0.3757821031770864,0.4202034115660877,1.0,91.768,91.998,92.258
0 days 02:23:12.752000,STR,0 days 00:01:31.860000,49.0,2.0,SOFT,21.0,Aston Martin,Silverstone,21.5,54.0,1001.0,False,29.6,188,3.4,91.86,11.899999999999991,10756.966,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5378.483,1,2,3,15,0.8333333333333334,3,30.22302508582583,0.7850576431492741,0.6,49.5,3.5,0.29806920114391355,0.3450148243985049,1.0,91.745,91.768,91.837
0 days 02:24:44.546000,STR,0 days 00:01:31.794000,50.0,2.0,SOFT,22.0,Aston Martin,Silverstone,21.6,54.0,1001.0,False,29.7,182,4.0,91.794,9.803846153846152,10957.26,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5478.63,1,2,3,15,0.8333333333333334,3,31.269987514799727,0.7038825374056807,0.6,49.5,3.5,0.4479915553189039,0.6454713530968363,1.0,91.86,91.745,91.791
0 days 02:26:16.237000,STR,0 days 00:01:31.691000,51.0,2.0,SOFT,23.0,Aston Martin,Silverstone,21.8,53.0,1001.0,False,30.2,188,3.5,91.691,7.707692307692298,11157.554,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5578.777,1,2,3,15,0.8333333333333334,3,30.872926011591325,1.1824803476624717,0.6,49.5,3.5,0.5200449879216081,0.6721905824724249,1.0,91.794,91.86,91.79966666666667
0 days 02:27:48.375000,STR,0 days 00:01:32.138000,52.0,2.0,SOFT,24.0,Aston Martin,Silverstone,21.8,52.0,1001.0,False,29.8,193,4.8,92.138,5.6115384615384585,11357.848,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5678.924,1,2,3,15,0.8333333333333334,3,30.599265588218014,1.8570184487991057,0.6,49.5,3.5,0.2961016465476397,0.3586685473038401,1.0,91.691,91.794,91.78166666666668
0 days 01:08:35.962000,TSU,0 days 00:01:34.362000,4.0,1.0,SOFT,4.0,AlphaTauri,Silverstone,21.4,55.0,1001.2,False,29.3,201,3.0,94.362,101.61538461538461,848.304,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,424.152,1,2,3,15,0.8333333333333334,3,31.54853353444294,0.42941410086089715,0.6,49.5,3.5,0.3298611487276183,0.365714217571199,1.0,94.229,95.252,97.54866666666668
0 days 01:10:10.419000,TSU,0 days 00:01:34.457000,5.0,1.0,SOFT,5.0,AlphaTauri,Silverstone,21.4,55.0,1001.2,False,29.3,221,3.4,94.457,99.51923076923077,1083.944,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,541.972,1,2,3,15,0.8333333333333334,3,29.825609490172646,0.7725216827613056,0.6,49.5,3.5,0.30690919754611223,0.35764241326595037,1.0,94.362,94.229,94.61433333333332
0 days 01:11:45.792000,TSU,0 days 00:01:35.373000,6.0,1.0,SOFT,6.0,AlphaTauri,Silverstone,21.4,55.0,1001.2,False,29.5,183,3.4,95.373,97.42307692307692,1331.366,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,665.683,1,2,3,15,0.8333333333333334,3,30.122429806115036,1.0507522973021626,0.6,49.5,3.5,0.36467893468943724,0.4687765427845688,1.0,94.457,94.362,94.34933333333333
0 days 01:13:20.363000,TSU,0 days 00:01:34.571000,7.0,1.0,SOFT,7.0,AlphaTauri,Silverstone,21.4,55.0,1001.2,False,29.2,190,4.0,94.571,95.32692307692308,1567.006,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,783.503,1,2,3,15,0.8333333333333334,3,31.004108790933294,0.6012352317774424,0.6,49.5,3.5,0.2653278511085768,0.28510289428555313,1.0,95.373,94.457,94.73066666666666
0 days 01:14:54.849000,TSU,0 days 00:01:34.486000,8.0,1.0,SOFT,8.0,AlphaTauri,Silverstone,21.5,55.0,1001.4,False,29.1,201,3.5,94.486,93.23076923076923,1802.646,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,901.323,1,2,3,15,0.8333333333333334,3,30.11897402770507,0.8381827404544734,0.6,49.5,3.5,0.32324857096551085,0.3963474816734479,1.0,94.571,95.373,94.80033333333331
0 days 01:16:29.084000,TSU,0 days 00:01:34.235000,9.0,1.0,SOFT,9.0,AlphaTauri,Silverstone,21.3,55.0,1001.2,False,29.1,201,3.5,94.235,91.13461538461539,2038.286,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1019.143,1,2,3,15,0.8333333333333334,3,29.65448281813653,1.5716350482044799,0.6,49.5,3.5,0.6009716001575736,0.8118127248291717,1.0,94.486,94.571,94.81
0 days 01:18:03.257000,TSU,0 days 00:01:34.173000,10.0,1.0,SOFT,10.0,AlphaTauri,Silverstone,21.3,55.0,1001.2,False,29.2,202,3.7,94.173,89.03846153846153,2262.1440000000002,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1131.0720000000001,1,2,3,15,0.8333333333333334,3,29.27952227581932,2.2492242714917414,0.6,49.5,3.5,0.44146994005538875,0.5403287928913673,1.0,94.235,94.486,94.43066666666668
0 days 01:19:37.342000,TSU,0 days 00:01:34.085000,11.0,1.0,SOFT,11.0,AlphaTauri,Silverstone,21.3,55.0,1001.2,False,29.1,175,3.0,94.085,86.9423076923077,2486.002,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1243.001,1,2,3,15,0.8333333333333334,3,29.77782874392362,2.9169407699141474,0.6,49.5,3.5,0.30985344794812314,0.3880843452136949,1.0,94.173,94.235,94.298
0 days 01:21:11.579000,TSU,0 days 00:01:34.237000,12.0,1.0,SOFT,12.0,AlphaTauri,Silverstone,21.3,55.0,1001.2,False,29.1,187,4.5,94.237,84.84615384615384,2709.86,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1354.93,1,2,3,15,0.8333333333333334,3,29.4389591406498,3.0343248916817855,0.6,49.5,3.5,0.3233132790923145,0.36332395291942565,1.0,94.085,94.173,94.16433333333333
0 days 01:22:46.012000,TSU,0 days 00:01:34.433000,13.0,1.0,SOFT,13.0,AlphaTauri,Silverstone,21.4,57.0,1001.5,False,28.8,205,4.5,94.433,82.75,2933.718,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1466.859,1,2,3,15,0.8333333333333334,3,29.871607759683766,2.203205368028514,0.6,49.5,3.5,0.3039794281727491,0.3775865264278527,1.0,94.237,94.085,94.165
0 days 01:32:27.953000,TSU,0 days 00:01:33.424000,19.0,2.0,HARD,5.0,AlphaTauri,Silverstone,20.2,64.0,1001.4,False,29.1,201,3.2,93.424,69.33461538461538,4335.776,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2167.888,1,2,3,15,0.8333333333333334,1,29.269578270467584,5.0,0.6,49.5,3.5,0.3212598221889971,0.3886283187483277,1.0,93.094,92.952,93.03466666666667
0 days 01:34:01.234000,TSU,0 days 00:01:33.281000,20.0,2.0,HARD,6.0,AlphaTauri,Silverstone,20.3,64.0,1001.2,False,29.3,217,2.7,93.281,67.23846153846154,4559.634,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2279.817,1,2,3,15,0.8333333333333334,1,29.435912878040668,5.0,0.6,49.5,3.5,0.38341310489002156,0.5094235721821657,1.0,93.424,93.094,93.15666666666668
0 days 01:35:34.423000,TSU,0 days 00:01:33.189000,21.0,2.0,HARD,7.0,AlphaTauri,Silverstone,20.2,64.0,1001.4,False,29.6,206,2.2,93.189,65.1423076923077,4783.492,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2391.746,1,2,3,15,0.8333333333333334,1,28.969999128665027,5.0,0.6,49.5,3.5,0.3873594632643026,0.46357182527930735,1.0,93.281,93.424,93.26633333333335
0 days 01:37:07.427000,TSU,0 days 00:01:33.004000,22.0,2.0,HARD,8.0,AlphaTauri,Silverstone,20.0,64.0,1001.2,False,29.6,222,1.7,93.004,63.04615384615384,5007.35,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2503.675,1,2,3,15,0.8333333333333334,1,28.660567001208307,5.0,0.6,49.5,3.5,0.32659913801040025,0.38785745695867485,1.0,93.189,93.281,93.298
0 days 01:38:40.525000,TSU,0 days 00:01:33.098000,23.0,2.0,HARD,9.0,AlphaTauri,Silverstone,20.2,63.0,1001.4,False,29.6,214,0.8,93.098,60.949999999999996,5231.208,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2615.604,1,2,3,15,0.8333333333333334,1,28.828808419116058,5.0,0.6,49.5,3.5,0.3048528320478275,0.3275278984673307,1.0,93.004,93.189,93.158
0 days 01:40:13.730000,TSU,0 days 00:01:33.205000,24.0,2.0,HARD,10.0,AlphaTauri,Silverstone,20.4,62.0,1001.4,False,30.9,145,1.7,93.205,58.85384615384615,5455.066,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2727.533,1,2,3,15,0.8333333333333334,1,28.957172657786295,4.986997424334786,0.6,49.5,3.5,0.38869887163895556,0.49433622253518683,1.0,93.098,93.004,93.097
0 days 01:41:46.954000,TSU,0 days 00:01:33.224000,25.0,2.0,HARD,11.0,AlphaTauri,Silverstone,20.5,62.0,1001.4,False,31.4,240,1.1,93.224,56.7576923076923,5667.142,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2833.571,1,2,3,15,0.8333333333333334,1,28.719988813360914,4.864017889795863,0.6,49.5,3.5,0.35600364551404157,0.4547155811132417,1.0,93.205,93.098,93.10233333333333
0 days 01:43:20.273000,TSU,0 days 00:01:33.319000,26.0,2.0,HARD,12.0,AlphaTauri,Silverstone,20.6,61.0,1001.4,False,32.4,225,2.4,93.319,54.661538461538456,5891.0,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2945.5,1,2,3,15,0.8333333333333334,1,29.030582644260512,5.0,0.6,49.5,3.5,0.3684205561167245,0.407182422422907,1.0,93.224,93.205,93.17566666666666
0 days 01:44:53.691000,TSU,0 days 00:01:33.418000,27.0,2.0,HARD,13.0,AlphaTauri,Silverstone,20.8,62.0,1001.4,False,32.4,209,1.2,93.418,52.565384615384616,6114.858,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3057.429,1,2,3,15,0.8333333333333334,1,28.724297997199855,4.91432106690717,0.6,49.5,3.5,0.3492734041322649,0.4045005717305869,1.0,93.319,93.224,93.24933333333333
0 days 01:46:26.966000,TSU,0 days 00:01:33.275000,28.0,2.0,HARD,14.0,AlphaTauri,Silverstone,20.9,61.0,1001.4,False,33.3,175,2.5,93.275,50.46923076923077,6326.934,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3163.467,1,2,3,15,0.8333333333333334,1,29.458159489341966,4.9264386096560875,0.6,49.5,3.5,0.246258838151109,0.2735775398567686,1.0,93.418,93.319,93.32033333333334
0 days 01:48:00.084000,TSU,0 days 00:01:33.118000,29.0,2.0,HARD,15.0,AlphaTauri,Silverstone,21.0,61.0,1001.4,False,33.3,212,1.6,93.118,48.37307692307692,6550.792,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3275.396,1,2,3,15,0.8333333333333334,1,29.660446461914365,4.706660186783777,0.6,49.5,3.5,0.35315537860070517,0.4376025798445736,1.0,93.275,93.418,93.33733333333335
0 days 01:49:33.295000,TSU,0 days 00:01:33.211000,30.0,2.0,HARD,16.0,AlphaTauri,Silverstone,21.1,62.0,1001.2,False,32.4,207,3.0,93.211,46.276923076923076,6762.868,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3381.434,1,2,3,15,0.8333333333333334,1,29.630440280499297,4.954405583399226,0.6,49.5,3.5,0.312198430001561,0.36149755993406024,1.0,93.118,93.275,93.27033333333334
0 days 01:51:06.574000,TSU,0 days 00:01:33.279000,31.0,2.0,HARD,17.0,AlphaTauri,Silverstone,21.0,62.0,1001.4,False,31.4,235,2.2,93.279,44.18076923076923,6986.726,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3493.363,1,2,3,15,0.8333333333333334,1,29.838065304536933,4.898727952688114,0.6,49.5,3.5,0.4084806679472521,0.4752893432114588,1.0,93.211,93.118,93.20133333333332
0 days 02:12:31.321000,TSU,0 days 00:01:32.306000,42.0,3.0,SOFT,10.0,AlphaTauri,Silverstone,21.3,62.0,1001.0,False,29.9,200,1.7,92.306,25.73461538461538,9354.908,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4677.454,1,2,3,15,0.8333333333333334,3,32.99281740117968,1.1321507187208706,0.6,49.5,3.5,0.2974805026781728,0.34653681742765235,1.0,93.321,92.932,93.045
0 days 02:14:03.893000,TSU,0 days 00:01:32.572000,43.0,3.0,SOFT,11.0,AlphaTauri,Silverstone,21.4,61.0,1001.0,False,30.7,177,1.7,92.572,23.63846153846154,9566.984,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4783.492,1,2,3,15,0.8333333333333334,3,32.187975787995114,1.2391688908081682,0.6,49.5,3.5,0.7551106364491839,1.3811032995034471,1.0,92.306,93.321,92.853
0 days 02:15:36.427000,TSU,0 days 00:01:32.534000,44.0,3.0,SOFT,12.0,AlphaTauri,Silverstone,21.4,58.0,1001.0,False,30.9,215,2.2,92.534,21.542307692307688,9779.06,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4889.53,1,2,3,15,0.8333333333333334,3,30.7923505769252,1.204182364361906,0.6,49.5,3.5,0.4056751202044412,0.4471287500362894,1.0,92.572,92.306,92.73299999999999
0 days 02:17:08.921000,TSU,0 days 00:01:32.494000,45.0,3.0,SOFT,13.0,AlphaTauri,Silverstone,21.4,57.0,1001.0,False,30.4,212,2.0,92.494,19.446153846153848,9991.136,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4995.568,1,2,3,15,0.8333333333333334,3,31.016937336678055,1.1184034983832978,0.6,49.5,3.5,0.2816438857404023,0.31353133749084106,1.0,92.534,92.572,92.47066666666667
0 days 02:18:41.456000,TSU,0 days 00:01:32.535000,46.0,3.0,SOFT,14.0,AlphaTauri,Silverstone,21.4,58.0,1001.0,False,30.1,199,2.7,92.535,17.349999999999994,10191.43,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5095.715,1,2,3,15,0.8333333333333334,3,30.897686164593736,1.06846162205573,0.6,49.5,3.5,0.33097630874297707,0.3900078723082904,1.0,92.494,92.534,92.53333333333335
0 days 02:20:13.747000,TSU,0 days 00:01:32.291000,47.0,3.0,SOFT,15.0,AlphaTauri,Silverstone,21.5,58.0,1001.0,False,30.0,229,2.4,92.291,15.253846153846155,10403.506,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5201.753,1,2,3,15,0.8333333333333334,3,31.005888131531073,0.8912784441851265,0.6,49.5,3.5,0.4029123286174009,0.4445165628432558,1.0,92.535,92.494,92.521
0 days 02:21:45.831000,TSU,0 days 00:01:32.084000,48.0,3.0,SOFT,16.0,AlphaTauri,Silverstone,21.5,57.0,1001.0,False,29.9,184,3.2,92.084,13.157692307692301,10603.8,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5301.9,1,2,3,15,0.8333333333333334,3,30.846977710818404,1.0847873194209727,0.6,49.5,3.5,0.3096521811606963,0.39843257933415144,1.0,92.291,92.535,92.44
0 days 02:23:18.335000,TSU,0 days 00:01:32.504000,49.0,3.0,SOFT,17.0,AlphaTauri,Silverstone,21.6,54.0,1000.9,False,29.6,200,4.3,92.504,11.061538461538461,10804.094,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5402.047,1,2,3,15,0.8333333333333334,3,30.310678137872298,1.3112505461170565,0.6,49.5,3.5,0.4237273746985054,0.5889799159222069,1.0,92.084,92.291,92.30333333333333
0 days 02:24:51.125000,TSU,0 days 00:01:32.790000,50.0,3.0,SOFT,18.0,AlphaTauri,Silverstone,21.6,54.0,1001.0,False,29.7,182,4.0,92.79,8.965384615384608,11004.388,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5502.194,1,2,3,15,0.8333333333333334,3,30.732277155250824,1.8418288024874603,0.6,49.5,3.5,0.3450193685185507,0.40831446700348806,1.0,92.504,92.084,92.293
0 days 02:26:24.337000,TSU,0 days 00:01:33.212000,51.0,3.0,SOFT,19.0,AlphaTauri,Silverstone,21.8,53.0,1001.0,False,30.2,188,3.5,93.212,6.869230769230768,11216.464,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5608.232,1,2,3,15,0.8333333333333334,3,31.22991483859031,2.7410727839555245,0.6,49.5,3.5,0.3516647372941225,0.43663671889388567,1.0,92.79,92.504,92.45933333333335
0 days 02:27:57.117000,TSU,0 days 00:01:32.780000,52.0,3.0,SOFT,20.0,AlphaTauri,Silverstone,21.8,52.0,1001.0,False,29.8,193,4.8,92.78,4.773076923076914,11416.758,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5708.379,1,2,3,15,0.8333333333333334,3,32.05062487639781,3.5389502446753203,0.6,49.5,3.5,0.3073329090105168,0.3495531333657369,1.0,93.212,92.79,92.83533333333334
0 days 01:08:25.064000,VER,0 days 00:01:32.780000,4.0,1.0,MEDIUM,4.0,Red Bull Racing,Silverstone,21.4,55.0,1001.2,False,29.3,201,3.0,92.78,101.61538461538461,718.702,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,359.351,1,2,3,15,0.8333333333333334,2,31.369138913967184,0.5715245122059257,0.6,49.5,3.5,0.3167926724327833,0.361250792209546,1.0,92.73,93.433,94.44333333333334
0 days 01:09:57.646000,VER,0 days 00:01:32.582000,5.0,1.0,MEDIUM,5.0,Red Bull Racing,Silverstone,21.4,55.0,1001.2,False,29.3,221,3.4,92.582,99.51923076923077,942.56,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,471.28,1,2,3,15,0.8333333333333334,2,29.74728797948055,0.5518127354202316,0.6,49.5,3.5,0.3756102929208203,0.4285263499825965,1.0,92.78,92.73,92.981
0 days 01:11:30.673000,VER,0 days 00:01:33.027000,6.0,1.0,MEDIUM,6.0,Red Bull Racing,Silverstone,21.4,55.0,1001.2,False,29.5,183,3.4,93.027,97.42307692307692,1178.2,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,589.1,1,2,3,15,0.8333333333333334,2,27.90982369773876,0.4468818634813689,0.6,49.5,3.5,0.3997187448198968,0.48809519175755867,1.0,92.582,92.78,92.69733333333333
0 days 01:13:03.773000,VER,0 days 00:01:33.100000,7.0,1.0,MEDIUM,7.0,Red Bull Racing,Silverstone,21.4,54.0,1001.2,False,29.3,198,4.0,93.1,95.32692307692308,1413.84,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,706.92,1,2,3,15,0.8333333333333334,2,28.219163499282416,0.3994364999796273,0.6,49.5,3.5,0.3751722364045812,0.43752647565540226,1.0,93.027,92.582,92.79633333333334
0 days 01:14:36.657000,VER,0 days 00:01:32.884000,8.0,1.0,MEDIUM,8.0,Red Bull Racing,Silverstone,21.5,55.0,1001.4,False,29.1,201,3.5,92.884,93.23076923076923,1649.48,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,824.74,1,2,3,15,0.8333333333333334,2,28.294385116163234,0.8555967567731105,0.6,49.5,3.5,0.3417476788319942,0.4352889510694011,1.0,93.1,93.027,92.903
0 days 01:16:09.479000,VER,0 days 00:01:32.822000,9.0,1.0,MEDIUM,9.0,Red Bull Racing,Silverstone,21.4,55.0,1001.2,False,29.1,185,3.4,92.822,91.13461538461539,1885.12,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,942.56,1,2,3,15,0.8333333333333334,2,27.53080310078529,1.1345698128947612,0.6,49.5,3.5,0.35245135863061383,0.46228148578475736,1.0,92.884,93.1,93.00366666666666
0 days 01:17:42.073000,VER,0 days 00:01:32.594000,10.0,1.0,MEDIUM,10.0,Red Bull Racing,Silverstone,21.3,55.0,1001.2,False,29.2,202,3.7,92.594,89.03846153846153,2120.76,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1060.38,1,2,3,15,0.8333333333333334,2,26.865774132813492,0.5444792393471178,0.6,49.5,3.5,0.6578502740062514,0.8878968692985626,1.0,92.822,92.884,92.93533333333335
0 days 01:19:14.670000,VER,0 days 00:01:32.597000,11.0,1.0,MEDIUM,11.0,Red Bull Racing,Silverstone,21.3,55.0,1001.2,False,29.1,175,3.0,92.597,86.9423076923077,2344.618,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1172.309,1,2,3,15,0.8333333333333334,2,27.4784435717352,2.802148462184015,0.6,49.5,3.5,0.32983653548313424,0.3963128901772178,1.0,92.594,92.822,92.76666666666665
0 days 01:20:47.357000,VER,0 days 00:01:32.687000,12.0,1.0,MEDIUM,12.0,Red Bull Racing,Silverstone,21.3,55.0,1001.2,False,29.1,187,4.5,92.687,84.84615384615384,2568.476,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1284.238,1,2,3,15,0.8333333333333334,2,27.903220936658947,3.465362675897777,0.6,49.5,3.5,0.267291146921066,0.3454924868362044,1.0,92.597,92.594,92.67099999999999
0 days 01:22:20.035000,VER,0 days 00:01:32.678000,13.0,1.0,MEDIUM,13.0,Red Bull Racing,Silverstone,21.4,57.0,1001.5,False,28.8,205,4.5,92.678,82.75,2792.334,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1396.167,1,2,3,15,0.8333333333333334,2,27.942695856564146,3.9062587369885153,0.6,49.5,3.5,0.37514536426653783,0.5263305861288822,1.0,92.687,92.597,92.62599999999999
0 days 01:23:53.081000,VER,0 days 00:01:33.046000,14.0,1.0,MEDIUM,14.0,Red Bull Racing,Silverstone,21.4,58.0,1001.5,False,28.7,191,3.7,93.046,80.65384615384616,3016.192,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1508.096,1,2,3,15,0.8333333333333334,2,27.708434898292886,4.1964056679923525,0.6,49.5,3.5,0.2893417919099684,0.3344771927532263,1.0,92.678,92.687,92.654
0 days 01:25:26.071000,VER,0 days 00:01:32.990000,15.0,1.0,MEDIUM,15.0,Red Bull Racing,Silverstone,20.9,61.0,1001.5,False,27.7,255,2.5,92.99,78.5576923076923,3240.05,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1620.025,1,2,3,15,0.8333333333333334,2,28.05551908121255,4.250934241841858,0.6,49.5,3.5,0.41649610753816024,0.5991031205315401,1.0,93.046,92.678,92.80366666666667
0 days 01:26:58.879000,VER,0 days 00:01:32.808000,16.0,1.0,MEDIUM,16.0,Red Bull Racing,Silverstone,20.7,63.0,1001.5,False,27.7,212,1.8,92.808,76.46153846153845,3463.908,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1731.954,1,2,3,15,0.8333333333333334,2,28.384555053561666,4.4060143900627855,0.6,49.5,3.5,0.39099531416256833,0.4764921097033979,1.0,92.99,93.046,92.90466666666667
0 days 01:28:31.482000,VER,0 days 00:01:32.603000,17.0,1.0,MEDIUM,17.0,Red Bull Racing,Silverstone,20.1,63.0,1001.4,False,27.9,222,2.2,92.603,74.36538461538461,3687.766,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1843.883,1,2,3,15,0.8333333333333334,2,28.024678887490545,4.7932279661525214,0.6,49.5,3.5,0.27167844457083856,0.34452838019578036,1.0,92.808,92.99,92.948
0 days 01:30:03.989000,VER,0 days 00:01:32.507000,18.0,1.0,MEDIUM,18.0,Red Bull Racing,Silverstone,20.1,64.0,1001.2,False,28.3,223,2.0,92.507,72.26923076923077,3911.624,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1955.812,1,2,3,15,0.8333333333333334,2,27.934336262761015,4.86681982102525,0.6,49.5,3.5,0.27300256685766894,0.3030878240478651,1.0,92.603,92.808,92.80033333333334
0 days 01:31:36.327000,VER,0 days 00:01:32.338000,19.0,1.0,MEDIUM,19.0,Red Bull Racing,Silverstone,20.1,64.0,1001.4,False,28.9,239,3.4,92.338,70.17307692307692,4135.482,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2067.741,1,2,3,15,0.8333333333333334,2,28.074197505282942,4.979112155982498,0.6,49.5,3.5,0.3874071983669832,0.5424959992778389,1.0,92.507,92.603,92.63933333333334
0 days 01:33:08.622000,VER,0 days 00:01:32.295000,20.0,1.0,MEDIUM,20.0,Red Bull Racing,Silverstone,20.2,64.0,1001.4,False,29.1,201,3.2,92.295,68.07692307692307,4359.34,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2179.67,1,2,3,15,0.8333333333333334,2,27.8818949929207,4.929152737410908,0.6,49.5,3.5,0.5887778260300776,0.9499279888946142,1.0,92.338,92.507,92.48266666666666
0 days 01:34:41.116000,VER,0 days 00:01:32.494000,21.0,1.0,MEDIUM,21.0,Red Bull Racing,Silverstone,20.2,64.0,1001.4,False,29.4,206,2.0,92.494,65.98076923076923,4583.198,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2291.599,1,2,3,15,0.8333333333333334,2,28.056202969881674,5.0,0.6,49.5,3.5,0.3287660464254655,0.39534387214345235,1.0,92.295,92.338,92.38
0 days 01:36:13.300000,VER,0 days 00:01:32.184000,22.0,1.0,MEDIUM,22.0,Red Bull Racing,Silverstone,20.0,64.0,1001.2,False,29.6,222,1.7,92.184,63.88461538461538,4807.056,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2403.528,1,2,3,15,0.8333333333333334,2,27.97872238971977,5.0,0.6,49.5,3.5,0.3242793662123777,0.3885958571961222,1.0,92.494,92.295,92.37566666666667
