Year,RoundNumber,Location,Location_Encoded,Driver,LapNumber,Stint,Compound,Actual,Predicted,Error
2022,6,Barcelona,2,MAG,13.0,2.0,MEDIUM,89.792,90.62811022406645,0.8361102240664398
2022,6,Barcelona,2,MAG,14.0,2.0,MEDIUM,89.778,90.724093046446,0.9460930464459909
2022,6,Barcelona,2,MAG,15.0,2.0,MEDIUM,89.835,90.6905991125772,0.8555991125772066
2022,6,Barcelona,2,MAG,16.0,2.0,MEDIUM,91.431,90.58308704261218,0.8479129573878144
2022,6,Barcelona,2,MAG,17.0,2.0,MEDIUM,90.01,91.17629369618551,1.166293696185512
2022,6,Barcelona,2,MAG,18.0,2.0,MEDIUM,90.358,90.87406120311333,0.5160612031133294
2022,6,Barcelona,2,MAG,19.0,2.0,MEDIUM,90.199,90.84552848353395,0.6465284835339543
2022,6,Barcelona,2,MAG,20.0,2.0,MEDIUM,90.563,90.7388740166878,0.1758740166877939
2022,6,Barcelona,2,MAG,21.0,2.0,MEDIUM,89.849,90.90723616112115,1.0582361611211426
2022,6,Barcelona,2,MAG,22.0,2.0,MEDIUM,90.554,90.75693961890069,0.20293961890067946
2022,6,Barcelona,2,MAG,23.0,2.0,MEDIUM,90.757,90.8831810821194,0.12618108211940043
2022,6,Barcelona,2,MAG,24.0,2.0,MEDIUM,90.558,90.98427888509151,0.4262788850915051
2022,6,Barcelona,2,MAG,25.0,2.0,MEDIUM,92.489,91.3292818940547,1.159718105945296
2022,6,Barcelona,2,MAG,26.0,2.0,MEDIUM,91.847,92.06846949768592,0.221469497685924
2022,6,Barcelona,2,MAG,27.0,2.0,MEDIUM,91.143,92.03862659728343,0.89562659728342
2022,6,Barcelona,2,MAG,28.0,2.0,MEDIUM,91.137,91.71069667986099,0.5736966798609904
2022,6,Barcelona,2,MAG,34.0,3.0,HARD,87.746,88.7819234451828,1.0359234451828054
2022,6,Barcelona,2,MAG,35.0,3.0,HARD,88.117,88.75859647430664,0.6415964743066451
2022,6,Barcelona,2,MAG,36.0,3.0,HARD,88.223,88.71510827654366,0.4921082765436627
2022,6,Barcelona,2,MAG,37.0,3.0,HARD,88.37,88.8384494261804,0.4684494261803973
2022,6,Barcelona,2,MAG,38.0,3.0,HARD,88.926,89.19204259382715,0.2660425938271479
2022,6,Barcelona,2,MAG,39.0,3.0,HARD,89.578,89.58221686079897,0.004216860798967992
2022,6,Barcelona,2,MAG,40.0,3.0,HARD,88.467,89.88926338769566,1.4222633876956596
2022,6,Barcelona,2,MAG,41.0,3.0,HARD,92.026,89.471755303786,2.554244696213996
2022,6,Barcelona,2,MAG,42.0,3.0,HARD,89.278,90.55403042186714,1.2760304218671332
2022,6,Barcelona,2,MAG,43.0,3.0,HARD,89.124,90.34038071628751,1.2163807162875182
2022,6,Barcelona,2,MAG,44.0,3.0,HARD,89.178,89.9484537527708,0.7704537527708077
2022,6,Barcelona,2,MAG,45.0,3.0,HARD,90.581,89.78712164929955,0.793878350700455
2022,6,Barcelona,2,MAG,46.0,3.0,HARD,89.431,90.37186237939167,0.9408623793916807
2022,6,Barcelona,2,MAG,47.0,3.0,HARD,88.999,90.10573207429782,1.1067320742978226
2022,6,Barcelona,2,MAG,48.0,3.0,HARD,88.908,89.77029725895716,0.8622972589571544
2022,6,Barcelona,2,MAG,49.0,3.0,HARD,88.765,89.6558527554106,0.8908527554106028
2022,6,Barcelona,2,MAG,50.0,3.0,HARD,90.635,89.46960820891793,1.1653917910820755
2022,6,Barcelona,2,MAG,51.0,3.0,HARD,91.497,90.15002523636362,1.3469747636363816
2022,6,Barcelona,2,MAG,52.0,3.0,HARD,89.659,90.84618515757772,1.1871851575777144
2022,6,Barcelona,2,MAG,53.0,3.0,HARD,89.876,90.48229732070924,0.6062973207092301
2022,6,Barcelona,2,MAG,54.0,3.0,HARD,89.583,90.16396048754474,0.5809604875447498
2022,6,Barcelona,2,MAG,55.0,3.0,HARD,89.74,90.04315839322537,0.3031583932253724
2022,6,Barcelona,2,MAG,56.0,3.0,HARD,90.087,90.03559428236896,0.05140571763104379
2022,6,Barcelona,2,MAG,57.0,3.0,HARD,89.676,90.1196553655092,0.443655365509198
2022,6,Barcelona,2,MAG,58.0,3.0,HARD,90.126,90.14697083175227,0.02097083175226777
2022,6,Barcelona,2,MAG,59.0,3.0,HARD,91.259,90.2779271746445,0.9810728253555029
2022,6,Barcelona,2,MAG,60.0,3.0,HARD,92.217,90.78221413770653,1.4347858622934604
2022,6,Barcelona,2,MAG,61.0,3.0,HARD,90.304,91.42122497188474,1.117224971884742
2022,6,Barcelona,2,MAG,62.0,3.0,HARD,93.41,90.83023220698882,2.57976779301117
2022,6,Barcelona,2,MAG,63.0,3.0,HARD,92.247,91.8351731398904,0.4118268601095929
2022,6,Barcelona,2,MAG,64.0,3.0,HARD,93.091,91.78676457159294,1.3042354284070488
2022,6,Barcelona,2,MSC,6.0,1.0,SOFT,90.939,90.52094674552154,0.4180532544784533
